DateTime,Week-ahead Forecast [MW],Day-ahead forecast [MW],Most recent forecast [MW],Measured & upscaled [MW],Monitored Capacity [MW],Day-ahead forecast (11h00) [MW]
04/01/2020 17:15,583.36,1054.43,1054,719.43,1887.95,1031.99
04/01/2020 17:30,583.36,1023.33,1035.73,737.95,1887.95,1018.1
04/01/2020 17:45,583.67,986.08,1015.56,774.65,1887.95,1004.2
04/01/2020 18:00,581.68,965.21,998.33,773.53,1887.95,988.28
04/01/2020 18:15,577.62,960.7,981.13,744.61,1887.95,972.57
04/01/2020 18:30,573.58,969,964.6,660.48,1887.95,967.43
04/01/2020 18:45,569.56,950.96,943.41,616.55,1887.95,974.62
04/01/2020 19:00,565.46,904.79,704.67,551.06,1887.95,984.88
04/01/2020 19:15,556.48,842.44,693.87,509.36,1887.95,1003.08
04/01/2020 19:30,547.36,792.55,689.56,495.03,1887.95,1024.28
04/01/2020 19:45,538.59,754.41,687.73,538,1887.95,1021.12
04/01/2020 20:00,531.42,712.23,682.7,544.33,1887.95,979.03
04/01/2020 20:15,523.01,674.22,672.79,525.16,1887.95,898.78
04/01/2020 20:30,513.02,625.31,657.6,495.21,1887.95,806.31
04/01/2020 20:45,502.2,576.93,639.92,480.84,1887.95,712.57
04/01/2020 21:00,484.51,536.52,618.8,454,1887.95,634.84
04/01/2020 21:15,472.37,516.8,591.96,436.27,1887.95,575.74
04/01/2020 21:30,463.84,505.47,558.65,437.83,1887.95,540.96
04/01/2020 21:45,456.1,487.99,523.76,410.37,1887.95,518.46
04/01/2020 22:00,440.39,458.25,486.37,374.98,1887.95,491.42
04/01/2020 22:15,425.09,428.32,445.44,320.32,1887.95,465.19
04/01/2020 22:30,413.43,405.75,402.6,308,1887.95,439.72
04/01/2020 22:45,403.48,391.65,360.67,301.75,1887.95,424.1
04/01/2020 23:00,393.42,384.96,325.71,272.32,1887.95,422.7
04/01/2020 23:15,371.74,375.95,291.37,239.57,1887.95,428.15
04/01/2020 23:30,368.35,357.1,258.15,228.66,1887.95,443.47
04/01/2020 23:45,356.46,334.07,232.51,217.96,1887.95,458.61
05/01/2020 00:00,400.85,326.58,209.64,174.1,1887.95,211.03
05/01/2020 00:15,390.73,299.8,189.14,129.28,1887.95,205.53
05/01/2020 00:30,380.89,274.95,174.94,112.91,1887.95,193.52
05/01/2020 00:45,371.3,254.94,167.18,99.49,1887.95,178.93
05/01/2020 01:00,363.97,241.54,87.49,104.78,1887.95,164.03
05/01/2020 01:15,361.6,233.12,86.9,129.07,1887.95,164.23
05/01/2020 01:30,359.27,224.38,88.03,144.91,1887.95,169.68
05/01/2020 01:45,356.28,212.04,94.33,155.91,1887.95,171.69
05/01/2020 02:00,354.1,199.27,101.58,151.41,1887.95,177.32
05/01/2020 02:15,353.58,187.62,113.77,154,1887.95,186.6
05/01/2020 02:30,360.51,179.79,136.08,145.17,1887.95,196.96
05/01/2020 02:45,364.3,178.84,156.51,129.25,1887.95,196.42
05/01/2020 03:00,359.05,179.42,185.01,138.35,1887.95,195.71
05/01/2020 03:15,366.81,188.87,222.03,164.62,1887.95,208.86
05/01/2020 03:30,359.98,206.56,262.04,174.55,1887.95,233.14
05/01/2020 03:45,356.41,228.8,318.61,162.39,1887.95,252.13
05/01/2020 04:00,352.89,243.74,382.95,144.05,1887.95,260.7
05/01/2020 04:15,347.29,243.18,446.11,138.33,1887.95,260.94
05/01/2020 04:30,342.81,255.24,493.25,136.38,1887.95,262.86
05/01/2020 04:45,334,323.76,520.67,137.14,1887.95,281.61
05/01/2020 05:00,327.94,424.33,533.57,146.75,1887.95,318.16
05/01/2020 05:15,328.34,493.99,547.74,149.74,1887.95,356.56
05/01/2020 05:30,325.98,509.67,554.89,147.07,1887.95,383.18
05/01/2020 05:45,321.62,501.33,547.24,149.18,1887.95,389.36
05/01/2020 06:00,322.68,506.01,523.22,163.48,1887.95,375
05/01/2020 06:15,329.82,524.78,504.81,164.44,1887.95,354.16
05/01/2020 06:30,337.61,541.77,488.77,167.94,1887.95,320.71
05/01/2020 06:45,338.41,553.33,483.2,183.65,1887.95,289.44
05/01/2020 07:00,341.02,560.49,306.95,234.1,1887.95,258.41
05/01/2020 07:15,345.64,574.7,314.37,308.14,1887.95,247.33
05/01/2020 07:30,355.32,594.2,327.83,382.92,1887.95,265.11
05/01/2020 07:45,363.27,623.03,347.34,369.24,1887.95,299.04
05/01/2020 08:00,364.17,677.41,368.15,371.26,1887.95,324.79
05/01/2020 08:15,365,705.97,387.88,363.27,1887.95,345.88
05/01/2020 08:30,365.85,688.45,404.9,295.68,1887.95,382.84
05/01/2020 08:45,368.51,662.32,424.45,336.87,1887.95,428.53
05/01/2020 09:00,367.54,662.64,446.38,318.77,1887.95,467.59
05/01/2020 09:15,368.37,684.18,466.86,278.59,1887.95,499.45
05/01/2020 09:30,372.99,708.62,492.04,280.41,1887.95,530.56
05/01/2020 09:45,375.57,713.47,527.05,292.01,1887.95,563.95
05/01/2020 10:00,372.7,701.87,562.96,328.05,1887.95,600.7
05/01/2020 10:15,369.89,670.82,587.8,478.61,1887.95,639.45
05/01/2020 10:30,365.32,624.66,605.21,495.57,1887.95,674.81
05/01/2020 10:45,358.98,567.19,625.31,466.52,1887.95,684.66
05/01/2020 11:00,354.86,511.89,637.88,551.14,1887.95,674.26
05/01/2020 11:15,351.02,475.72,647.22,654.81,1887.95,647.91
05/01/2020 11:30,347.21,452.61,660.94,671.51,1887.95,603.06
05/01/2020 11:45,343.42,452.4,702.45,719.6,1887.95,551.26
05/01/2020 12:00,344.15,470.53,740.08,714.29,1887.95,503.44
05/01/2020 12:15,347.3,483.49,785.8,871.07,1887.95,461.49
05/01/2020 12:30,351.37,483.51,843.38,838.71,1887.95,423.92
05/01/2020 12:45,358.69,487.51,899.17,876.91,1887.95,385.02
05/01/2020 13:00,367.59,488.61,665.95,823.12,1887.95,359.39
05/01/2020 13:15,365.19,489.07,679.59,815.49,1887.95,350.98
05/01/2020 13:30,364.29,497.59,699.77,701.98,1887.95,355.72
05/01/2020 13:45,365.84,505.55,725.43,740.26,1887.95,363.23
05/01/2020 14:00,365.66,505.18,754.16,761.59,1887.95,368.55
05/01/2020 14:15,366.1,497.29,763,686.93,1887.95,370.15
05/01/2020 14:30,356.61,487.19,759.78,799.75,1887.95,379.54
05/01/2020 14:45,355.04,483.8,754.79,808.62,1887.95,392.33
05/01/2020 15:00,352.71,484.71,745.03,601.06,1887.95,395.77
05/01/2020 15:15,352.5,484.83,723.37,676.05,1887.95,395.39
05/01/2020 15:30,355.72,477.5,700.13,864.87,1887.95,384.91
05/01/2020 15:45,356.21,465.31,684.22,740,1887.95,366.79
05/01/2020 16:00,354.39,466.87,669.67,611.93,1887.95,365.09
05/01/2020 16:15,352.17,493.62,649.62,618.11,1887.95,378.2
05/01/2020 16:30,349.97,528.91,624.17,617.69,1887.95,375.65
05/01/2020 16:45,347.79,563.5,599.28,588.26,1887.95,389.57
05/01/2020 17:00,345.6,598.68,595,576.77,1887.95,411.83
05/01/2020 17:15,343.53,622.71,611.27,756.65,1887.95,448.68
05/01/2020 17:30,342.09,644.44,628.37,690.72,1887.95,482.92
05/01/2020 17:45,340.88,672.63,640.02,594.23,1887.95,516.51
05/01/2020 18:00,341.05,705.53,652.06,628.97,1887.95,556.34
05/01/2020 18:15,363.78,720.6,668.37,564.77,1887.95,602.58
05/01/2020 18:30,394.04,719,675.24,541.72,1887.95,643.73
05/01/2020 18:45,398.26,715.47,666.21,512.31,1887.95,666.07
05/01/2020 19:00,395.47,713.59,525.75,536.54,1887.95,662.74
05/01/2020 19:15,402.56,706.91,499.57,542.33,1887.95,642.38
05/01/2020 19:30,404.11,698.31,465.75,501.09,1887.95,616.46
05/01/2020 19:45,404.32,699.02,446.78,581.62,1887.95,593.88
05/01/2020 20:00,405.87,708.03,433.82,582.11,1887.95,581.36
05/01/2020 20:15,396.02,713.93,429.79,547.12,1887.95,574.31
05/01/2020 20:30,384.16,700.73,431.67,539.6,1887.95,563.65
05/01/2020 20:45,371.79,668.38,435.5,528.37,1887.95,551.12
05/01/2020 21:00,361.92,650.57,423.56,521.79,1887.95,538.08
05/01/2020 21:15,356.22,660.06,422,549.74,1887.95,522.14
05/01/2020 21:30,354.31,681.86,425.89,521.61,1887.95,508.5
05/01/2020 21:45,351.5,688.63,426.67,495.32,1887.95,510.09
05/01/2020 22:00,345.26,696.34,432.18,551.18,1887.95,528.58
05/01/2020 22:15,339.8,703.86,435.13,670.94,1887.95,551.48
05/01/2020 22:30,331.77,697.54,431.62,729.73,1887.95,577.05
05/01/2020 22:45,332.99,687.32,424.56,677.93,1887.95,615.27
05/01/2020 23:00,335.97,677.95,422.83,737.87,1887.95,673.78
05/01/2020 23:15,332.72,663.65,425.4,658.87,1887.95,735.78
05/01/2020 23:30,340.63,652.46,428.4,603.32,1887.95,794.74
05/01/2020 23:45,357.06,636.91,433.65,750.91,1887.95,876.94
06/01/2020 00:00,1229.89,442.77,446.78,826.63,1887.95,473.98
06/01/2020 00:15,1222.15,454.49,473.91,777.28,1887.95,491.78
06/01/2020 00:30,1239.14,469.25,513.87,642.22,1887.95,515.77
06/01/2020 00:45,1267.01,477.32,570.11,583.81,1887.95,543.64
06/01/2020 01:00,1311.55,484.24,483.1,528.55,1887.95,581.52
06/01/2020 01:15,1330.75,499.97,493.24,606.51,1887.95,613.55
06/01/2020 01:30,1328.43,490.06,535.45,643.28,1887.95,611.96
06/01/2020 01:45,1336.17,484.53,614.88,647.3,1887.95,600.17
06/01/2020 02:00,1338.46,460.23,728.18,571.3,1887.95,595.23
06/01/2020 02:15,1346.23,437.21,854.12,592.53,1887.95,584.47
06/01/2020 02:30,1347.23,482.05,966.7,677.39,1887.95,570.42
06/01/2020 02:45,1356.78,544.89,1064.47,742.83,1887.95,550.58
06/01/2020 03:00,1371.49,604.06,1153.02,821.54,1887.95,572.58
06/01/2020 03:15,1373.37,631.11,1218.53,778.67,1887.95,609.64
06/01/2020 03:30,1395.79,598.56,1263.74,731.33,1887.95,651.96
06/01/2020 03:45,1410.1,609.68,1282.83,743.17,1887.95,697.47
06/01/2020 04:00,1401.27,668.08,1285.67,805.1,1887.95,721.64
06/01/2020 04:15,1406.86,743.06,1290.4,947.87,1887.95,696.23
06/01/2020 04:30,1424.17,848.88,1281.84,1092.05,1887.95,768.49
06/01/2020 04:45,1430.5,918.45,1265.02,1111.16,1887.95,904.63
06/01/2020 05:00,1446.58,929.71,1242.79,1030.88,1887.95,977.54
06/01/2020 05:15,1456.5,960.65,1230.18,1107.61,1887.95,970.99
06/01/2020 05:30,1454.31,1011.48,1214.09,1180.45,1887.95,928.4
06/01/2020 05:45,1471.49,1012.52,1194.88,1140.72,1887.95,903.42
06/01/2020 06:00,1471.41,1015.08,1166.9,1053.21,1887.95,859.14
06/01/2020 06:15,1474.38,968.14,1146.44,1004.11,1887.95,832.92
06/01/2020 06:30,1478.53,919.92,1126.25,948,1887.95,831.68
06/01/2020 06:45,1479.71,877.67,1105.92,869.64,1887.95,829.87
06/01/2020 07:00,1486.74,855.84,776.26,820.75,1887.95,799.51
06/01/2020 07:15,1476.51,849.56,781.57,807.06,1887.95,751.42
06/01/2020 07:30,1479.27,849.35,803.31,943.61,1887.95,722.55
06/01/2020 07:45,1482.85,847.5,833.04,1008.79,1887.95,717.85
06/01/2020 08:00,1481.77,851.22,870.98,1035.48,1887.95,735.2
06/01/2020 08:15,1498.3,863.12,906.91,1072.47,1887.95,767.03
06/01/2020 08:30,1502.52,884.84,951.78,1107.44,1887.95,808.76
06/01/2020 08:45,1489.04,916.82,1005.62,1177.22,1887.95,856.24
06/01/2020 09:00,1502.03,950.08,1040.67,1169.45,1887.95,913.29
06/01/2020 09:15,1501.91,985.23,1082.12,1203.25,1887.95,989.12
06/01/2020 09:30,1482.55,1007.38,1134.44,1203.35,1887.95,1048.63
06/01/2020 09:45,1488.11,1051.27,1190.02,1205.84,1887.95,1108.54
06/01/2020 10:00,1501.11,1072.64,1254.08,1157.65,1887.95,1143.16
06/01/2020 10:15,1506.1,1095.68,1282.1,1084.06,1887.95,1179.27
06/01/2020 10:30,1510.87,1123.52,1306.79,1133.16,1887.95,1205.83
06/01/2020 10:45,1509.16,1149.38,1319.56,1160.86,1887.95,1236.33
06/01/2020 11:00,1510.34,1173.43,1353.71,1107.38,1887.95,1259.53
06/01/2020 11:15,1515.93,1173.01,1355.75,1087.29,1887.95,1272.4
06/01/2020 11:30,1506.5,1155.21,1356.36,1091.03,1887.95,1262.55
06/01/2020 11:45,1501.72,1138.36,1340.47,1054.14,1887.95,1235.66
06/01/2020 12:00,1506.06,1130.86,1332.11,1014.4,1887.95,1226.01
06/01/2020 12:15,1503.8,1136.09,1303.2,967.47,1887.95,1187.82
06/01/2020 12:30,1517.83,1141.63,1282.78,944.84,1887.95,1177.93
06/01/2020 12:45,1543.24,1157.19,1268.76,934.86,1887.95,1184.13
06/01/2020 13:00,1532.55,1168.06,1042.98,922.84,1887.95,1192.87
06/01/2020 13:15,1533.34,1174.78,1051.64,881.37,1887.95,1219.86
06/01/2020 13:30,1514.88,1177.08,1067.2,900.83,1887.95,1227.61
06/01/2020 13:45,1529.36,1165.29,1096.93,932.35,1887.95,1242.59
06/01/2020 14:00,1511.59,1153.02,1115.48,954.89,1887.95,1226.23
06/01/2020 14:15,1506.14,1154.06,1122.03,958.8,1887.95,1229.74
06/01/2020 14:30,1523.74,1178.55,1133.91,877.91,1887.95,1251.65
06/01/2020 14:45,1530.86,1200.52,1148.62,805.24,1887.95,1276.4
06/01/2020 15:00,1540.34,1232.24,1159.86,886.09,1887.95,1309.94
06/01/2020 15:15,1559.01,1269.31,1185.04,970.42,1887.95,1354.36
06/01/2020 15:30,1546.97,1308.64,1209.39,997.11,1887.95,1389.37
06/01/2020 15:45,1556.61,1320.92,1260,997.79,1887.95,1451.87
06/01/2020 16:00,1547.21,1357.21,1282.1,995.18,1887.95,1470.8
06/01/2020 16:15,1553.3,1401.91,1304.81,940.69,1887.95,1485.83
06/01/2020 16:30,1560.67,1452.3,1370.3,922.89,1887.95,1503.17
06/01/2020 16:45,1534.45,1489.75,1406.64,931.74,1887.95,1512.62
06/01/2020 17:00,1545.64,1512.5,1455.99,970.24,1887.95,1535.76
06/01/2020 17:15,1563.38,1517.75,1475.2,1019.32,1887.95,1541.95
06/01/2020 17:30,1550.72,1547.79,1506.28,1104.73,1887.95,1557.7
06/01/2020 17:45,1552.48,1573.01,1537.53,1210.62,1887.95,1571.74
06/01/2020 18:00,1563.82,1582.55,1558.69,1259.78,1887.95,1565.17
06/01/2020 18:15,1561.98,1567.86,1567.1,1339.67,1887.95,1582.43
06/01/2020 18:30,1567.41,1552.14,1564.16,1362.39,1887.95,1603.42
06/01/2020 18:45,1573.99,1566.75,1566.51,1342.53,1887.95,1607.7
06/01/2020 19:00,1594.05,1562.81,1350.72,1349.64,1887.95,1581.59
06/01/2020 19:15,1600.48,1547.72,1352.29,1431.07,1887.95,1579.18
06/01/2020 19:30,1578.12,1567.56,1388.92,1301.63,1887.95,1570.28
06/01/2020 19:45,1581.4,1555.43,1430.62,1266.48,1887.95,1568.88
06/01/2020 20:00,1541.99,1595.73,1469.56,1320.23,1887.95,1571.42
06/01/2020 20:15,1558.98,1589.14,1499.84,1378.51,1887.95,1605.51
06/01/2020 20:30,1550.35,1586.57,1529.88,1470.44,1887.95,1607.18
06/01/2020 20:45,1569.25,1591.06,1541.2,1504.12,1887.95,1597.98
06/01/2020 21:00,1571.05,1575.72,1575.84,1412.24,1887.95,1605.72
06/01/2020 21:15,1575.28,1545.04,1561.2,1451.29,1887.95,1604.44
06/01/2020 21:30,1559.85,1562.25,1597.92,1468.03,1887.95,1603.04
06/01/2020 21:45,1555.7,1577.33,1595.19,1518.4,1887.95,1615.11
06/01/2020 22:00,1523.17,1612.19,1603.49,1504.76,1887.95,1627.41
06/01/2020 22:15,1536.39,1657.3,1599.17,1484.62,1887.95,1609.39
06/01/2020 22:30,1505.57,1655.38,1586.23,1512.97,1887.95,1583.14
06/01/2020 22:45,1502.46,1610.51,1579.52,1529.71,1887.95,1535.92
06/01/2020 23:00,1505.62,1574.55,1543.76,1490.79,1887.95,1486.57
06/01/2020 23:15,1525.58,1517.43,1515.76,1397.73,1887.95,1421.68
06/01/2020 23:30,1536.43,1351.33,1441.78,1249.12,1887.95,1391.68
06/01/2020 23:45,1538.89,1231.87,1366.23,1127.55,1887.95,1338.36
07/01/2020 00:00,1709.02,1456.4,1341.74,1069.51,1887.95,1407.75
07/01/2020 00:15,1709.28,1424.79,1332.43,965.22,1887.95,1340.21
07/01/2020 00:30,1709.55,1458.6,1330.47,915.61,1887.95,1316.74
07/01/2020 00:45,1709.82,1507.97,1318.62,1029.7,1887.95,1285.1
07/01/2020 01:00,1710.07,1539.53,1094.23,1040.37,1887.95,1263.78
07/01/2020 01:15,1710.3,1533.81,1082.23,1039.44,1887.95,1206.11
07/01/2020 01:30,1710.53,1523.34,1046.86,1035.6,1887.95,1154.17
07/01/2020 01:45,1710.76,1501.8,1021.44,983.39,1887.95,1078.73
07/01/2020 02:00,1710.99,1486.65,990.29,898.81,1887.95,1010.69
07/01/2020 02:15,1711.21,1416.45,936.56,824.43,1887.95,946.31
07/01/2020 02:30,1711.43,1355.5,889.11,749.53,1887.95,896.95
07/01/2020 02:45,1711.65,1278.31,834.34,638.18,1887.95,866.73
07/01/2020 03:00,1711.87,1191.21,793.51,598.31,1887.95,855.3
07/01/2020 03:15,1711.88,1106.11,765.98,625.92,1887.95,841.86
07/01/2020 03:30,1712.31,1029.67,748.77,632.55,1887.95,818.21
07/01/2020 03:45,1712.52,972.94,738.02,588.08,1887.95,788.78
07/01/2020 04:00,1712.74,919.14,708.65,579.21,1887.95,740.58
07/01/2020 04:15,1712.96,878.89,722.96,505.37,1887.95,686.04
07/01/2020 04:30,1713.18,852.83,747.14,478.48,1887.95,634.19
07/01/2020 04:45,1713.4,842,774,443.15,1887.95,591.79
07/01/2020 05:00,1713.61,840.96,796.22,450.91,1887.95,560.01
07/01/2020 05:15,1713.83,837.96,802.85,464.59,1887.95,536.02
07/01/2020 05:30,1714.05,828.04,797.83,472.63,1887.95,517.48
07/01/2020 05:45,1714.26,823.4,774.73,419.96,1887.95,507.4
07/01/2020 06:00,1714.47,825.58,741.81,376.71,1887.95,504.57
07/01/2020 06:15,1714.68,821.51,697.63,345.71,1887.95,505.48
07/01/2020 06:30,1714.89,775.96,643.58,366,1887.95,502.86
07/01/2020 06:45,1715.1,680.02,587.02,308.56,1887.95,503.32
07/01/2020 07:00,1715.31,564.61,310.88,243.75,1887.95,494.68
07/01/2020 07:15,1715.52,490.46,301.29,195.96,1887.95,466.02
07/01/2020 07:30,1715.73,453.61,292.05,184.35,1887.95,420.83
07/01/2020 07:45,1715.94,459.19,294.61,201.06,1887.95,377.35
07/01/2020 08:00,1716.15,508.36,303.15,194.29,1887.95,346.43
07/01/2020 08:15,1716.38,606.29,330.23,187.65,1887.95,332.23
07/01/2020 08:30,1716.6,698.45,363.77,253.22,1887.95,326.56
07/01/2020 08:45,1716.82,764.63,403.51,399.67,1887.95,345.52
07/01/2020 09:00,1717.06,816.09,456,467.49,1887.95,383.61
07/01/2020 09:15,1717.31,891.51,518.24,545.5,1887.95,432.73
07/01/2020 09:30,1717.56,962.32,592.32,681.78,1887.95,472.05
07/01/2020 09:45,1717.82,988.09,676.97,721.11,1887.95,508.16
07/01/2020 10:00,1718.09,991.36,766.42,702.57,1887.95,558.45
07/01/2020 10:15,1718.39,974.4,868.57,716.58,1887.95,607.99
07/01/2020 10:30,1718.68,941.42,969,711.73,1887.95,669.07
07/01/2020 10:45,1718.98,932.23,1027.71,784.21,1887.95,736.08
07/01/2020 11:00,1719.3,931.9,1067.01,778.95,1887.95,769.76
07/01/2020 11:15,1719.66,965.99,1109.09,756.19,1887.95,821.57
07/01/2020 11:30,1720.01,1046.46,1169.73,739.78,1887.95,873.58
07/01/2020 11:45,1720.37,1086.6,1238.84,843.74,1887.95,918.34
07/01/2020 12:00,1720.76,1079.49,1294.26,851.79,1887.95,951.76
07/01/2020 12:15,1721.18,1050.93,1334.24,897.15,1887.95,977.65
07/01/2020 12:30,1721.61,1023.31,1398.32,1068.47,1887.95,1010.67
07/01/2020 12:45,1722.04,989.9,1452.09,1204.87,1887.95,1039.26
07/01/2020 13:00,1722.51,1038.4,1050.51,1273.73,1887.95,1050.56
07/01/2020 13:15,1723.01,1203.48,1089.75,1328.71,1887.95,1064.44
07/01/2020 13:30,1723.53,1356.31,1142.39,1370.28,1887.95,1150.88
07/01/2020 13:45,1724.03,1456.69,1176.57,1379.16,1887.95,1249.41
07/01/2020 14:00,1724.58,1483.58,1237.99,1388.18,1887.95,1297.49
07/01/2020 14:15,1725.15,1524.35,1279.72,1419.06,1887.95,1354.08
07/01/2020 14:30,1725.73,1527.46,1301.48,1385.76,1887.95,1363.79
07/01/2020 14:45,1726.3,1527.6,1354.35,1397.82,1887.95,1361.17
07/01/2020 15:00,1726.9,1538.87,1362.79,1441.85,1887.95,1352.44
07/01/2020 15:15,1727.51,1541.02,1406.52,1453.7,1887.95,1360.5
07/01/2020 15:30,1728.13,1537.04,1452.49,1450.83,1887.95,1401.37
07/01/2020 15:45,1728.75,1545.44,1489.57,1438.43,1887.95,1425.21
07/01/2020 16:00,1729.37,1548.49,1501.03,1456.07,1887.95,1456.11
07/01/2020 16:15,1730,1567.75,1539.82,1472.73,1887.95,1503.94
07/01/2020 16:30,1730.63,1574.75,1536.87,1486.32,1887.95,1508.62
07/01/2020 16:45,1731.26,1567.72,1557.94,1500.77,1887.95,1555.47
07/01/2020 17:00,1731.88,1577.12,1585.02,1539.94,1887.95,1569.45
07/01/2020 17:15,1732.49,1587.04,1590.52,1547.46,1887.95,1600.99
07/01/2020 17:30,1733.1,1607.72,1624.69,1552.73,1887.95,1620.75
07/01/2020 17:45,1733.71,1612.34,1630.64,1574.75,1887.95,1646.23
07/01/2020 18:00,1734.3,1627.73,1634.99,1596.39,1887.95,1657.33
07/01/2020 18:15,1734.86,1642.38,1640.89,1632.18,1887.95,1656.28
07/01/2020 18:30,1735.43,1661.08,1664.58,1652.09,1887.95,1669.54
07/01/2020 18:45,1730.98,1669.02,1674.22,1667.52,1887.95,1675.24
07/01/2020 19:00,1736.52,1670.62,1615.8,1678.57,1887.95,1680.45
07/01/2020 19:15,1737.01,1672.14,1637.39,1684.09,1887.95,1683.96
07/01/2020 19:30,1737.49,1686.33,1656.54,1693.85,1887.95,1687.46
07/01/2020 19:45,1737.98,1690.43,1667.95,1700.2,1887.95,1687.93
07/01/2020 20:00,1738.42,1693.68,1693.66,1700,1887.95,1693.86
07/01/2020 20:15,1738.81,1694.79,1710.87,1690.29,1887.95,1696.13
07/01/2020 20:30,1739.2,1696.98,1709.99,1696.02,1887.95,1698.4
07/01/2020 20:45,1739.59,1700.84,1714.49,1708.63,1887.95,1700.68
07/01/2020 21:00,1739.93,1702.06,1722.99,1708.25,1887.95,1701.99
07/01/2020 21:15,1740.22,1699.45,1721.75,1710,1887.95,1702.34
07/01/2020 21:30,1740.51,1699.1,1722.26,1716.03,1887.95,1701.06
07/01/2020 21:45,1740.8,1701.69,1721.11,1714.31,1887.95,1703.05
07/01/2020 22:00,1741.03,1702.89,1720.08,1705.91,1887.95,1703.35
07/01/2020 22:15,1741.19,1705.63,1719.17,1699.78,1887.95,1702.99
07/01/2020 22:30,1741.34,1702.77,1718.26,1696.73,1887.95,1702.97
07/01/2020 22:45,1741.5,1703.6,1717.14,1692.55,1887.95,1704.05
07/01/2020 23:00,1741.57,1705.43,1716.86,1696.83,1887.95,1704.17
07/01/2020 23:15,1741.54,1703,1716.78,1698.36,1887.95,1704.18
07/01/2020 23:30,1741.5,1704.91,1716.7,1687.89,1887.95,1701
07/01/2020 23:45,1741.47,1705.38,1715.88,1687.1,1887.95,1701.56
08/01/2020 00:00,1746.86,1707.92,1716.54,1691.08,1887.95,1710.05
08/01/2020 00:15,1747.08,1711.64,1716.45,1685.1,1887.95,1710.02
08/01/2020 00:30,1747.3,1711.6,1716.37,1686.35,1887.95,1709.98
08/01/2020 00:45,1747.53,1711.57,1713.55,1683.07,1887.95,1709.94
08/01/2020 01:00,1747.67,1711.13,1715.9,1684.84,1887.95,1709.48
08/01/2020 01:15,1747.73,1710.27,1702.43,1681.15,1887.95,1708.6
08/01/2020 01:30,1747.79,1706.77,1710.1,1678.37,1887.95,1707.73
08/01/2020 01:45,1747.85,1708.56,1711.59,1674.22,1887.95,1703.7
08/01/2020 02:00,1747.89,1707.05,1709.91,1675.76,1887.95,1705.43
08/01/2020 02:15,1747.91,1704.14,1709.38,1687.35,1887.95,1702.88
08/01/2020 02:30,1747.93,1701.37,1705.72,1680.15,1887.95,1700.61
08/01/2020 02:45,1747.94,1700.57,1702.09,1651.36,1887.95,1702.42
08/01/2020 03:00,1747.96,1698.23,1701.95,1646.36,1887.95,1701
08/01/2020 03:15,1747.98,1692.64,1699.18,1649.2,1887.95,1696.17
08/01/2020 03:30,1748,1693.16,1692.79,1648.02,1887.95,1692.92
08/01/2020 03:45,1748.02,1690.63,1693.62,1651.3,1887.95,1688.71
08/01/2020 04:00,1748.02,1687.57,1686.16,1647.79,1887.95,1685.34
08/01/2020 04:15,1748,1683.98,1683.76,1651,1887.95,1679.7
08/01/2020 04:30,1747.99,1677.18,1681.07,1646.54,1887.95,1678.77
08/01/2020 04:45,1747.97,1676.81,1676.4,1637.52,1887.95,1676.25
08/01/2020 05:00,1747.83,1673.28,1676.23,1634.07,1887.95,1674.89
08/01/2020 05:15,1747.55,1667.41,1670.77,1632.23,1887.95,1671.79
08/01/2020 05:30,1747.27,1665.79,1670.09,1634.12,1887.95,1650.72
08/01/2020 05:45,1747,1615.16,1665.71,1644.45,1887.95,1616.07
08/01/2020 06:00,1746.67,1602.03,1666.64,1633.53,1887.95,1614.53
08/01/2020 06:15,1746.27,1599.02,1662.76,1641.3,1887.95,1590.95
08/01/2020 06:30,1745.88,1587.72,1655.41,1636.89,1887.95,1573.11
08/01/2020 06:45,1745.48,1558.3,1623.25,1614.63,1887.95,1572.41
08/01/2020 07:00,1745.09,1505,1549.46,1588.55,1887.95,1562.57
08/01/2020 07:15,1744.69,1495.31,1535.91,1578.86,1887.95,1526.51
08/01/2020 07:30,1744.3,1463.51,1540.52,1519.86,1887.95,1464.7
08/01/2020 07:45,1743.9,1428.09,1533.07,1464.47,1887.95,1423.83
08/01/2020 08:00,1743.49,1376.19,1499.08,1450.35,1887.95,1350.87
08/01/2020 08:15,1743.05,1311.99,1487.93,1505.17,1887.95,1303.18
08/01/2020 08:30,1742.61,1274.96,1481.55,1515.03,1887.95,1226.18
08/01/2020 08:45,1742.18,1233.67,1430.46,1503.49,1887.95,1136.47
08/01/2020 09:00,1741.69,1209.88,1395.98,1494.26,1887.95,1082.7
08/01/2020 09:15,1741.17,1166.08,1337.71,1492.88,1887.95,1055.22
08/01/2020 09:30,1740.64,1130.05,1303.25,1488.96,1887.95,1019.45
08/01/2020 09:45,1740.12,1084.32,1237.72,1491.19,1887.95,977.71
